b,39.92,5,g,i,bb,0.21,f,f,0,f,g,550,1,-
b,27.42,12.5,g,aa,bb,0.25,f,f,0,t,g,720,1,-
b,24.75,0.54,g,m,v,1,f,f,0,t,g,120,2,-
b,41.17,1.25,p,w,v,0.25,f,f,0,f,g,0,196,-
a,33.08,1.625,g,d,v,0.54,f,f,0,t,g,0,1,-
b,29.83,2.04,p,x,h,0.04,f,f,0,f,g,128,2,-
a,23.58,0.585,p,ff,ff,0.125,f,f,0,f,g,120,88,-
b,26.17,12.5,p,k,h,1.25,f,f,0,t,g,0,18,-
b,31,2.085,g,c,v,0.085,f,f,0,f,g,300,1,-
b,20.75,5.085,p,j,v,0.29,f,f,0,f,g,140,185,-
b,28.92,0.375,g,c,v,0.29,f,f,0,f,g,220,141,-
a,51.92,6.5,g,i,bb,3.085,f,f,0,t,g,73,1,-
a,22.67,0.335,g,q,v,0.75,f,f,0,f,s,160,1,-
b,34,5.085,p,i,bb,1.085,f,f,0,t,g,480,1,-
a,69.5,6,g,ff,ff,0,f,f,0,f,s,0,1,-
a,40.33,8.125,p,k,v,0.165,f,t,2,f,g,?,19,-
a,19.58,0.665,p,c,v,1,f,t,1,f,g,2000,3,-
b,16,3.125,g,w,v,0.085,f,t,1,f,g,0,7,-
b,17.08,0.25,g,q,v,0.335,f,t,4,f,g,160,9,-
b,31.25,2.835,g,ff,ff,0,f,t,5,f,g,176,147,-
b,25.17,3,g,c,v,1.25,f,t,1,f,g,0,23,-
a,22.67,0.79,g,i,v,0.085,f,f,0,f,g,144,1,-
b,40.58,1.5,g,i,bb,0,f,f,0,f,s,300,1,-
b,22.25,0.46,g,k,v,0.125,f,f,0,t,g,280,56,-
a,22.25,1.25,p,ff,ff,3.25,f,f,0,f,g,280,1,-
b,22.5,0.125,p,k,v,0.125,f,f,0,f,g,200,71,-
b,23.58,1.79,g,c,v,0.54,f,f,0,t,g,136,2,-
b,38.42,0.705,g,c,v,0.375,f,t,2,f,g,225,501,-
a,26.58,2.54,p,ff,ff,0,f,f,0,t,g,180,61,-
b,35,2.5,g,i,v,1,f,f,0,t,g,210,1,-
b,20.42,1.085,g,q,v,1.5,f,f,0,f,g,108,8,-
b,29.42,1.25,g,w,v,1.75,f,f,0,f,g,200,1,-
b,26.17,0.835,g,cc,v,1.165,f,f,0,f,g,100,1,-
b,33.67,2.165,g,c,v,1.5,f,f,0,f,p,120,1,-
b,24.58,1.25,g,c,v,0.25,f,f,0,f,g,110,1,-
a,27.67,2.04,g,w,v,0.25,f,f,0,t,g,180,51,-
b,37.5,0.835,g,e,v,0.04,f,f,0,f,g,120,6,-
b,49.17,2.29,g,ff,ff,0.29,f,f,0,f,g,200,4,-
b,33.58,0.335,p,cc,v,0.085,f,f,0,f,g,180,1,-
b,51.83,3,p,ff,ff,1.5,f,f,0,f,g,180,5,-
b,22.92,3.165,p,c,v,0.165,f,f,0,f,g,160,1059,-
b,21.83,1.54,g,k,v,0.085,f,f,0,t,g,356,1,-
b,25.25,1,g,aa,v,0.5,f,f,0,f,g,200,1,-
b,58.58,2.71,g,c,v,2.415,f,f,0,t,g,320,1,-
b,19,0,p,ff,ff,0,f,t,4,f,g,45,2,-
b,19.58,0.585,g,ff,ff,0,f,t,3,f,g,350,770,-
a,53.33,0.165,g,ff,ff,0,f,f,0,t,s,62,28,-
a,27.17,1.25,g,ff,ff,0,f,t,1,f,g,92,301,-
b,25.92,0.875,g,k,v,0.375,f,t,2,t,g,174,4,-
b,23.08,0,g,k,v,1,f,t,11,f,s,0,1,-
b,39.58,5,g,ff,ff,0,f,t,2,f,g,17,2,-
b,30.58,2.71,p,m,v,0.125,f,f,0,t,s,80,1,-
b,17.25,3,g,k,v,0.04,f,f,0,t,g,160,41,-
a,17.67,0,p,j,ff,0,f,f,0,f,g,86,1,-
a,?,11.25,g,ff,ff,0,f,f,0,f,g,?,5201,-
b,16.5,0.125,g,c,v,0.165,f,f,0,f,g,132,1,-
a,27.33,1.665,g,ff,ff,0,f,f,0,f,g,340,2,-
b,31.25,1.125,g,ff,ff,0,f,t,1,f,g,96,20,-
b,20,7,g,c,v,0.5,f,f,0,f,g,0,1,-
b,?,3,p,i,bb,7,f,f,0,f,g,0,2,-
b,39.5,1.625,g,c,v,1.5,f,f,0,f,g,0,317,-
b,36.5,4.25,g,q,v,3.5,f,f,0,f,g,454,51,-
?,29.75,0.665,g,w,v,0.25,f,f,0,t,g,300,1,-
b,52.42,1.5,g,d,v,3.75,f,f,0,t,g,0,351,-
b,36.17,18.125,g,w,v,0.085,f,f,0,f,g,320,3553,-
b,34.58,0,?,?,?,0,f,f,0,f,p,?,1,-
b,29.67,0.75,p,c,v,0.04,f,f,0,f,g,240,1,-
b,36.17,5.5,g,i,bb,5,f,f,0,f,g,210,688,-
b,25.67,0.29,p,c,v,1.5,f,f,0,t,g,160,1,-
a,24.5,2.415,p,c,v,0,f,f,0,f,g,120,1,-
b,24.08,0.875,g,m,v,0.085,f,t,4,f,g,254,1951,-
b,21.92,0.5,g,c,v,0.125,f,f,0,f,g,360,1,-
a,36.58,0.29,g,ff,ff,0,f,t,10,f,g,200,19,-
a,23,1.835,g,j,j,0,f,t,1,f,g,200,54,-
a,27.58,3,g,m,v,2.79,f,t,1,t,g,280,11,-
b,31.08,3.085,g,c,v,2.5,f,t,2,t,g,160,42,-
a,30.42,1.375,g,w,h,0.04,f,t,3,f,g,0,34,-
b,22.08,2.335,g,k,v,0.75,f,f,0,f,g,180,1,-
b,16.33,4.085,g,i,h,0.415,f,f,0,t,g,120,1,-
a,21.92,11.665,g,k,h,0.085,f,f,0,f,g,320,6,-
b,21.08,4.125,p,i,h,0.04,f,f,0,f,g,140,101,-
b,17.42,6.5,g,i,v,0.125,f,f,0,f,g,60,101,-
b,19.17,4,p,i,v,1,f,f,0,t,g,360,1001,-
b,20.67,0.415,g,c,v,0.125,f,f,0,f,g,0,45,-
b,26.75,2,g,d,v,0.75,f,f,0,t,g,80,1,-
b,23.58,0.835,g,i,h,0.085,f,f,0,t,g,220,6,-
b,39.17,2.5,p,i,h,10,f,f,0,t,s,200,1,-
b,22.75,11.5,g,i,v,0.415,f,f,0,f,g,0,1,-
?,26.5,2.71,p,?,?,0.085,f,f,0,f,s,80,1,-
a,16.92,0.5,g,i,v,0.165,f,t,6,t,g,240,36,-
b,23.5,3.165,p,k,v,0.415,f,t,1,t,g,280,81,-
a,17.33,9.5,g,aa,v,1.75,f,t,10,t,g,0,11,-
b,23.75,0.415,p,c,v,0.04,f,t,2,f,g,128,7,-
b,34.67,1.08,g,m,v,1.165,f,f,0,f,s,28,1,-
b,74.83,19,p,ff,ff,0.04,f,t,2,f,g,0,352,-
b,28.17,0.125,p,k,v,0.085,f,f,0,f,g,216,2101,-
b,24.5,13.335,p,aa,v,0.04,f,f,0,t,g,120,476,-
b,18.83,3.54,p,ff,ff,0,f,f,0,t,g,180,2,-
?,45.33,1,g,q,v,0.125,f,f,0,t,g,263,1,-
a,47.25,0.75,g,q,h,2.75,t,t,1,f,g,333,893,+
b,24.17,0.875,g,q,v,4.625,t,t,2,t,g,520,2001,+
b,39.25,9.5,g,m,v,6.5,t,t,14,f,g,240,4608,+
a,20.5,11.835,g,c,h,6,t,f,0,f,g,340,1,+
a,18.83,4.415,p,c,h,3,t,f,0,f,g,240,1,+
b,19.17,9.5,g,w,v,1.5,t,f,0,f,g,120,2207,+
a,25,0.875,g,x,h,1.04,t,f,0,t,g,160,5861,+
b,20.17,9.25,g,c,v,1.665,t,t,3,t,g,40,29,+
b,25.75,0.5,g,c,v,1.46,t,t,5,t,g,312,1,+
b,20.42,7,g,c,v,1.625,t,t,3,f,g,200,1392,+
b,?,4,g,x,v,5,t,t,3,t,g,290,2280,+
b,39,5,g,cc,v,3.5,t,t,10,t,g,0,1,+
a,64.08,0.165,g,ff,ff,0,t,t,1,f,g,232,101,+
b,28.25,5.125,g,x,v,4.75,t,t,2,f,g,420,8,+
a,28.75,3.75,g,c,v,1.085,t,t,1,t,g,371,1,+
b,31.33,19.5,g,c,v,7,t,t,16,f,g,0,5001,+
a,18.92,9,g,aa,v,0.75,t,t,2,f,g,88,592,+
a,24.75,3,g,q,h,1.835,t,t,19,f,g,0,501,+
a,30.67,12,g,c,v,2,t,t,1,f,g,220,20,+
b,21,4.79,p,w,v,2.25,t,t,1,t,g,80,301,+
b,13.75,4,p,w,v,1.75,t,t,2,t,g,120,1001,+
a,46,4,g,j,j,0,t,f,0,f,g,100,961,+
a,44.33,0,g,c,v,2.5,t,f,0,f,g,0,1,+
b,20.25,9.96,g,e,dd,0,t,f,0,f,g,0,1,+
b,22.67,2.54,p,c,h,2.585,t,f,0,f,g,0,1,+
b,?,10.5,g,x,v,6.5,t,f,0,f,g,0,1,+
a,60.92,5,g,aa,v,4,t,t,4,f,g,0,100,+
b,16.08,0.75,g,c,v,1.75,t,t,5,t,g,352,691,+
a,28.17,0.375,g,q,v,0.585,t,t,4,f,g,80,1,+
b,39.17,1.71,g,x,v,0.125,t,t,5,t,g,480,1,+
?,20.42,7.5,g,k,v,1.5,t,t,1,f,g,160,235,+
a,30,5.29,g,e,dd,2.25,t,t,5,t,g,99,501,+
b,22.83,3,g,m,v,1.29,t,t,1,f,g,260,801,+
a,22.5,8.5,g,q,v,1.75,t,t,10,f,g,80,991,-
a,28.58,1.665,g,q,v,2.415,t,f,0,t,g,440,1,-
b,45.17,1.5,g,c,v,2.5,t,f,0,t,g,140,1,-
b,41.58,1.75,g,k,v,0.21,t,f,0,f,g,160,1,-
a,57.08,0.335,g,i,bb,1,t,f,0,t,g,252,2198,-
a,55.75,7.08,g,k,h,6.75,t,t,3,t,g,100,51,-
b,43.25,25.21,g,q,h,0.21,t,t,1,f,g,760,91,-
a,25.33,2.085,g,c,h,2.75,t,f,0,t,g,360,2,-
a,24.58,0.67,g,aa,h,1.75,t,f,0,f,g,400,1,-
b,43.17,2.25,g,i,bb,0.75,t,f,0,f,g,560,1,-
b,40.92,0.835,g,ff,ff,0,t,f,0,f,g,130,2,-
b,31.83,2.5,g,aa,v,7.5,t,f,0,t,g,523,1,-
a,33.92,1.585,p,ff,ff,0,t,f,0,f,g,320,1,-
a,24.92,1.25,g,ff,ff,0,t,f,0,f,g,80,1,-
b,35.25,3.165,g,x,h,3.75,t,f,0,t,g,680,1,-
b,34.25,1.75,g,w,bb,0.25,t,f,0,t,g,163,1,-
b,80.25,5.5,g,?,?,0.54,t,f,0,f,g,0,341,-
b,19.42,1.5,p,cc,v,2,t,f,0,t,g,100,21,-
b,42.75,3,g,i,bb,1,t,f,0,f,g,0,201,-
b,19.67,10,p,k,h,0.835,t,f,0,t,g,140,1,-
b,36.33,3.79,g,w,v,1.165,t,f,0,t,g,200,1,-
b,30.08,1.04,p,i,bb,0.5,t,t,10,t,g,132,29,-
b,44.25,11,p,d,v,1.5,t,f,0,f,s,0,1,-
b,23.58,0.46,p,w,v,2.625,t,t,6,t,g,208,348,-
b,23.92,1.5,g,d,h,1.875,t,t,6,f,g,200,328,+
b,33.17,1,g,x,v,0.75,t,t,7,t,g,340,4072,+
b,48.33,12,g,m,v,16,t,f,0,f,s,110,1,+
b,76.75,22.29,g,e,z,12.75,t,t,1,t,g,0,110,+
b,51.33,10,g,i,bb,0,t,t,11,f,g,0,1250,+
b,34.75,15,g,r,n,5.375,t,t,9,t,g,0,135,+
b,38.58,3.335,g,w,v,4,t,t,14,f,g,383,1345,+
a,22.42,11.25,p,x,h,0.75,t,t,4,f,g,0,322,+
b,41.92,0.42,g,c,h,0.21,t,t,6,f,g,220,949,+
b,29.58,4.5,g,w,v,7.5,t,t,2,t,g,330,1,+
a,32.17,1.46,g,w,v,1.085,t,t,16,f,g,120,2080,+
b,51.42,0.04,g,x,h,0.04,t,f,0,f,g,0,3001,+
a,22.83,2.29,g,q,h,2.29,t,t,7,t,g,140,2385,+
a,25,12.33,g,cc,h,3.5,t,t,6,f,g,400,459,+
b,26.75,1.125,g,x,h,1.25,t,f,0,f,g,0,5299,+
b,23.33,1.5,g,c,h,1.415,t,f,0,f,g,422,201,+
b,24.42,12.335,g,q,h,1.585,t,f,0,t,g,120,1,+
b,42.17,5.04,g,q,h,12.75,t,f,0,t,g,92,1,+
a,20.83,3,g,aa,v,0.04,t,f,0,f,g,100,1,+
b,23.08,11.5,g,w,h,2.125,t,t,11,t,g,290,285,+
a,25.17,2.875,g,x,h,0.875,t,f,0,f,g,360,1,+
b,43.08,0.375,p,c,v,0.375,t,t,8,t,g,300,163,+
a,35.75,0.915,g,aa,v,0.75,t,t,4,f,g,0,1584,+
b,59.5,2.75,g,w,v,1.75,t,t,5,t,g,60,59,+
b,21,3,p,d,v,1.085,t,t,8,t,g,160,2,+
b,21.92,0.54,p,x,v,0.04,t,t,1,t,g,840,60,+
a,65.17,14,g,ff,ff,0,t,t,11,t,g,0,1401,+
a,20.33,10,g,c,h,1,t,t,4,f,g,50,1466,+
b,32.25,0.165,p,c,h,3.25,t,t,1,t,g,432,8001,+
b,30.17,0.5,g,c,v,1.75,t,t,11,f,g,32,541,+
b,25.17,6,g,c,v,1,t,t,3,f,g,0,1,+
b,39.17,1.625,g,c,v,1.5,t,t,10,f,g,186,4701,+
b,39.08,6,g,m,v,1.29,t,t,5,t,g,108,1098,+
b,31.67,0.83,g,x,v,1.335,t,t,8,t,g,303,3291,+
b,41,0.04,g,e,v,0.04,f,t,1,f,s,560,1,+
b,48.5,4.25,g,m,v,0.125,t,f,0,t,g,225,1,+
b,32.67,9,p,w,h,5.25,t,f,0,t,g,154,1,+
a,28.08,15,p,e,z,0,t,f,0,f,g,0,13213,+
b,73.42,17.75,g,ff,ff,0,t,f,0,t,g,0,1,+
b,64.08,20,g,x,h,17.5,t,t,9,t,g,0,1001,+
b,51.58,15,g,c,v,8.5,t,t,9,f,g,0,1,+
b,26.67,1.75,p,c,v,1,t,t,5,t,g,160,5778,+
b,25.33,0.58,g,c,v,0.29,t,t,7,t,g,96,5125,+
b,30.17,6.5,g,cc,v,3.125,t,t,8,f,g,330,1201,+
b,27,0.75,g,c,h,4.25,t,t,3,t,g,312,151,+
b,23.17,0,?,?,?,0,f,f,0,f,p,?,1,+
b,34.17,5.25,g,w,v,0.085,f,f,0,t,g,290,7,+
b,38.67,0.21,g,k,v,0.085,t,f,0,t,g,280,1,+
b,25.75,0.75,g,c,bb,0.25,t,f,0,f,g,349,24,+
a,46.08,3,g,c,v,2.375,t,t,8,t,g,396,4160,+
a,21.5,6,g,aa,v,2.5,t,t,3,f,g,80,919,+
?,20.08,0.125,g,q,v,1,f,t,1,f,g,240,769,+
b,20.5,2.415,g,c,v,2,t,t,11,t,g,200,3001,+
a,29.5,0.46,g,k,v,0.54,t,t,4,f,g,380,501,+
?,42.25,1.75,p,?,?,0,f,f,0,t,g,150,2,-
b,29.83,1.25,p,k,v,0.25,f,f,0,f,g,224,1,-
b,20.08,0.25,g,q,v,0.125,f,f,0,f,g,200,1,-
b,23.42,0.585,g,c,h,0.085,t,f,0,f,g,180,1,-
a,29.58,1.75,p,k,v,1.25,f,f,0,t,g,280,1,-
b,16.17,0.04,g,c,v,0.04,f,f,0,f,g,0,1,+
b,32.33,3.5,g,k,v,0.5,f,f,0,t,g,232,1,-
b,?,0.04,p,d,v,4.25,f,f,0,t,g,460,1,-
b,47.83,4.165,g,x,bb,0.085,f,f,0,t,g,520,1,-
b,20,1.25,p,k,v,0.125,f,f,0,f,g,140,5,-
b,27.58,3.25,p,q,h,5.085,f,t,2,t,g,369,2,-
b,22,0.79,g,w,v,0.29,f,t,1,f,g,420,284,-
b,19.33,10.915,g,c,bb,0.585,f,t,2,t,g,200,8,-
a,38.33,4.415,g,c,v,0.125,f,f,0,f,g,160,1,-
b,29.42,1.25,g,c,h,0.25,f,t,2,t,g,400,109,-
b,22.67,0.75,g,i,v,1.585,f,t,1,t,g,400,10,-
b,32.25,14,p,ff,ff,0,f,t,2,f,g,160,2,-
b,29.58,4.75,g,m,v,2,f,t,1,t,g,460,69,-
b,18.42,10.415,p,aa,v,0.125,t,f,0,f,g,120,376,-
b,22.17,2.25,g,i,v,0.125,f,f,0,f,g,160,11,-
b,22.67,0.165,g,c,j,2.25,f,f,0,t,s,0,1,+
a,25.58,0,?,?,?,0,f,f,0,f,p,?,1,+
b,18.83,0,g,q,v,0.665,f,f,0,f,g,160,2,-
b,21.58,0.79,p,cc,v,0.665,f,f,0,f,g,160,1,-
b,23.75,12,g,c,v,2.085,f,f,0,f,s,80,1,-
b,22,7.835,p,i,bb,0.165,f,f,0,t,g,?,1,-
b,36.08,2.54,g,ff,ff,0,f,f,0,f,g,0,1001,-
b,29.25,13,g,d,h,0.5,f,f,0,f,g,228,1,-
a,19.58,0.665,g,w,v,1.665,f,f,0,f,g,220,6,-
a,22.92,1.25,g,q,v,0.25,f,f,0,t,g,120,810,-
a,27.25,0.29,g,m,h,0.125,f,t,1,t,g,272,109,-
a,38.75,1.5,g,ff,ff,0,f,f,0,f,g,76,1,-
b,32.42,2.165,p,k,ff,0,f,f,0,f,g,120,1,-
a,23.75,0.71,g,w,v,0.25,f,t,1,t,g,240,5,-
b,18.17,2.46,g,c,n,0.96,f,t,2,t,g,160,588,-
b,40.92,0.5,p,m,v,0.5,f,f,0,t,g,130,1,-
b,19.5,9.585,g,aa,v,0.79,f,f,0,f,g,80,351,-
b,28.58,3.625,g,aa,v,0.25,f,f,0,t,g,100,1,-
b,35.58,0.75,g,k,v,1.5,f,f,0,t,g,231,1,-
b,34.17,2.75,g,i,bb,2.5,f,f,0,t,g,232,201,-
?,33.17,2.25,p,cc,v,3.5,f,f,0,t,g,200,142,-
b,31.58,0.75,p,aa,v,3.5,f,f,0,t,g,320,1,-
a,52.5,7,g,aa,h,3,f,f,0,f,g,0,1,-
b,36.17,0.42,p,w,v,0.29,f,f,0,t,g,309,3,-
b,37.33,2.665,g,cc,v,0.165,f,f,0,t,g,0,502,-
a,20.83,8.5,g,c,v,0.165,f,f,0,f,g,0,352,-
b,24.08,9,g,aa,v,0.25,f,f,0,t,g,0,1,-
b,25.58,0.335,g,k,h,3.5,f,f,0,t,g,340,1,-
a,35.17,3.75,g,ff,ff,0,f,t,6,f,g,0,201,-
b,48.08,3.75,g,i,bb,1,f,f,0,f,g,100,3,-
a,15.83,7.625,g,q,v,0.125,f,t,1,t,g,0,161,-
a,22.5,0.415,g,i,v,0.335,f,f,0,t,s,144,1,-
b,21.5,11.5,g,i,v,0.5,t,f,0,t,g,100,69,-
a,23.58,0.83,g,q,v,0.415,f,t,1,t,g,200,12,-
a,21.08,5,p,ff,ff,0,f,f,0,f,g,0,1,-
b,25.67,3.25,g,c,h,2.29,f,t,1,t,g,416,22,-
a,38.92,1.665,g,aa,v,0.25,f,f,0,f,g,0,391,-
a,15.75,0.375,g,c,v,1,f,f,0,f,g,120,19,-
a,28.58,3.75,g,c,v,0.25,f,t,1,t,g,40,155,-
b,22.25,9,g,aa,v,0.085,f,f,0,f,g,0,1,-
b,29.83,3.5,g,c,v,0.165,f,f,0,f,g,216,1,-
a,23.5,1.5,g,w,v,0.875,f,f,0,t,g,160,1,-
b,32.08,4,p,cc,v,1.5,f,f,0,t,g,120,1,-
b,31.08,1.5,p,w,v,0.04,f,f,0,f,s,160,1,-
b,31.83,0.04,p,m,v,0.04,f,f,0,f,g,0,1,-
a,21.75,11.75,g,c,v,0.25,f,f,0,t,g,180,1,-
a,17.92,0.54,g,c,v,1.75,f,t,1,t,g,80,6,-
b,30.33,0.5,g,d,h,0.085,f,f,0,t,s,252,1,-
b,51.83,2.04,p,ff,ff,1.5,f,f,0,f,g,120,2,-
b,47.17,5.835,g,w,v,5.5,f,f,0,f,g,465,151,-
b,25.83,12.835,g,cc,v,0.5,f,f,0,f,g,0,3,-
a,50.25,0.835,g,aa,v,0.5,f,f,0,t,g,240,118,-
?,29.5,2,p,e,h,2,f,f,0,f,g,256,18,-
a,37.33,2.5,g,i,h,0.21,f,f,0,f,g,260,247,-
a,41.58,1.04,g,aa,v,0.665,f,f,0,f,g,240,238,-
a,30.58,10.665,g,q,h,0.085,f,t,12,t,g,129,4,-
b,19.42,7.25,g,m,v,0.04,f,t,1,f,g,100,2,-
a,17.92,10.21,g,ff,ff,0,f,f,0,f,g,0,51,-
a,20.08,1.25,g,c,v,0,f,f,0,f,g,0,1,-
b,19.5,0.29,g,k,v,0.29,f,f,0,f,g,280,365,-
b,27.83,1,p,d,h,3,f,f,0,f,g,176,538,-
b,17.08,3.29,g,i,v,0.335,f,f,0,t,g,140,3,-
b,36.42,0.75,p,d,v,0.585,f,f,0,f,g,240,4,-
b,40.58,3.29,g,m,v,3.5,f,f,0,t,s,400,1,-
b,21.08,10.085,p,e,h,1.25,f,f,0,f,g,260,1,-
a,22.67,0.75,g,c,v,2,f,t,2,t,g,200,395,-
a,25.25,13.5,p,ff,ff,2,f,t,1,t,g,200,2,-
b,17.92,0.205,g,aa,v,0.04,f,f,0,f,g,280,751,-
b,35,3.375,g,c,h,8.29,f,f,0,t,g,0,1,-
